snapshot,BW,BY,BB,HE,MV,NI,NW,RP,SL,SN,ST,SH,TH
2024-05-16 19:00:00+00:00,0.3645814682975568,0.18207964388535047,0.36370906179801094,0.39703434299535956,0.006252945707247391,0.14315878277385308,0.6742266446177657,0.28869653696119146,0.42425797599989673,0.48404985401029665,0.19800430179189338,0.036374555631229336,0.19099136685356874
2024-05-16 20:00:00+00:00,0.3713033926165731,0.16916240945154024,0.37541742556508206,0.39734052939913234,0.006954055148324259,0.12018800239493495,0.6791711063122152,0.2861805213613046,0.3723196146565052,0.5199413571973326,0.18499642857263002,0.029196630603017967,0.1842205996072526
2024-05-16 21:00:00+00:00,0.40059036890161054,0.14419852616916284,0.36757119779535197,0.4565723417726531,0.007263489134997663,0.11801120728702694,0.6803718911552602,0.2722400130001259,0.3230547812011213,0.5473655391544072,0.18771370411509775,0.028038411278889945,0.1715907440182028
2024-05-16 22:00:00+00:00,0.40489164174262565,0.12881386871318928,0.3487768263592161,0.42295608660254114,0.007675333337692287,0.11155792046494023,0.6836771946033791,0.26124901643164,0.30929618502278056,0.5655476632218381,0.16680534869363942,0.022272302729845303,0.10208750400509828
2024-05-16 23:00:00+00:00,0.4139219729266314,0.11186783312612174,0.34881546633450655,0.4374632133421189,0.0077042765038851085,0.1092944052526581,0.7261205173649997,0.19992575484008673,0.26786686629565754,0.5490558833123431,0.13744332534107054,0.02173702633965454,0.03986820140151744
2024-05-17 00:00:00+00:00,0.4067858348360207,0.11099188127652643,0.3132580628315778,0.4229336760979005,0.008196466372035508,0.1013532580630523,0.7105054287333741,0.1847810654735937,0.2309013335888516,0.5096309912967446,0.11423517378482809,0.0228255747033079,0.03461118044588536
2024-05-17 01:00:00+00:00,0.39989264209747816,0.11164998303430825,0.29894774414313546,0.41513579849658044,0.007540339120628186,0.09576244231348131,0.7185057195092905,0.15171959834865031,0.16579573635978842,0.4908182039378667,0.11150713186159936,0.023424008593505376,0.030394360767104164
2024-05-17 02:00:00+00:00,0.38667488349680074,0.12328955904653742,0.28196789818738194,0.38777778893192477,0.007792953238223465,0.09312637226361403,0.6992849943584352,0.1580955753083909,0.14286577187467195,0.4867437184663656,0.11808914656251013,0.022233383991155316,0.0292591410397566
2024-05-17 03:00:00+00:00,0.35433595537201934,0.13630137868616435,0.2822318924774345,0.3568519119920354,0.008835505528111763,0.09491296239519932,0.6878175754941849,0.15444855736218077,0.21567605681926666,0.5003092931073458,0.12832836204568684,0.021100438624081175,0.030523382289812495
2024-05-17 04:00:00+00:00,0.33046531520803124,0.15533391625120524,0.3088203781111444,0.3217347784731078,0.00874075952511214,0.10420836428350881,0.6629957717774483,0.16779837919942145,0.15315195046932165,0.456992957293609,0.15951897637805199,0.02374485214199589,0.1636365189613725
