Date;Nuclear;Lignite;Coal;Gas;Other Fossil;Hydro;Wind;Solar;Biomass;Other Renewables;Total Energy;Renewable Share;Missing Data;Missing Data Line
11/06 09:00 UTC,0,4739.5656,1502.7087,4296.3006,1184.3382,2548.5114,23534.3883,28841.1257,3828.7259,70,70545.6644;82.98;0;0
11/06 10:00 UTC,0,4130.6328,1152.5852,3881.8648,1178.435,2258.3878999999997,23729.9945,30937.0478,3746.2305,70,71085.1785;85.31;0;0
11/06 11:00 UTC,0,4087.9768,1101.3229,3943.6696,1180.5498,2238.2808999999997,23596.2791,32032.1848,3716.8644,70,71967.12829999998;85.53;0;0
11/06 12:00 UTC,0,4098.3919,1097.2033,4164.2471,1238.7186,2262.4683,22566.5405,32433.4874,3740.208,70,71671.26509999999;85.09;0;0
11/06 13:00 UTC,0,4172.5253,1075.8377,4120.9584,1209.8965,2255.8076,22104.0002,30799.2415,3771.7499,70,69580.01710000001;84.75;0;0
11/06 14:00 UTC,0,4670.9359,1154.7315,4221.6497,1186.3355,2293.444,21628.2857,26539.4927,3866.137,70,65631.012;82.73;0;0
11/06 15:00 UTC,0,5612.4432,1429.1513,4184.8272,1181.5640999999998,2692.8377,22105.116899999997,20266.9997,3975.6192,67.5,61516.0593;79.17;0;0
11/06 16:00 UTC,0,6941.5693,1840.0491,5361.2703,1227.9322,3525.3326,21631.601000000002,13004.9423,4204.415,65,57802.111800000006;71.61;0;0
11/06 17:00 UTC,0,7482.4772,2053.0323,7371.9993,1255.0071,5071.7263,19162.2264,6402.4855,4433.6781,0,53232.63220000001;61.160000000000004;0;0
11/06 18:00 UTC,0,7522.8451,1946.9605,8236.8914,1198.9014,7593.2732,16758.240599999997,2174.3413,4545.1602,0,49976.6137;52.52;0;0
11/06 19:00 UTC,0,7593.0624,1876.8335,8123.2184,1107.358,7720.112700000001,16365.6678,194.1384,4507.7843,0,47488.1755;49.9;0;0
